id,date,close, diff ,tday,ctry,band,,
CHN,2/23/2009,2305.78, 1.96 ,428,13,7,,
CAN,10/31/2007,17.69, 1.96 ,87,153,7,,
FRA,2/6/2008,4816.43, 1.96 ,156,97,7,,
DEU,7/12/2007,8053.43, 1.96 ,8,99,7,,
ITA,1/14/2009,18763, 1.96 ,400,101,7,,
USA,9/25/2008,1209.18, 1.97 ,322,161,7,,
CHN,12/18/2008,2015.69, 1.97 ,382,13,7,,
IND,11/2/2007,19976.23, 1.97 ,89,26,7,,
FRA,5/8/2009,3312.59, 1.97 ,482,97,7,,
DEU,7/7/2008,6395.75, 1.97 ,264,99,7,,
AUS,9/26/2008,4934.6, 1.97 ,323,6,7,,
AUS,2/3/2009,3449.1, 1.97 ,414,6,7,,
DEU,2/18/2008,6967.55, 1.98 ,164,99,7,,
CAN,3/26/2009,11.85, 1.98 ,451,153,7,,
BRA,10/31/2007,65318, 1.98 ,87,138,7,,
DEU,9/25/2008,6173.03, 1.99 ,322,99,7,,
ITA,8/27/2007,39936, 1.99 ,40,101,7,,
IND,5/21/2008,17243.16, 1.99 ,231,26,7,,
ITA,3/6/2008,32819, 1.99 ,177,101,7,,
AUS,10/19/2007,6723.3, 1.99 ,79,6,7,,
AUS,7/14/2008,5007.9, 1.99 ,269,6,7,,
CHN,6/3/2009,2778.59, 1.99 ,500,13,7,,
CHN,2/9/2009,2224.71, 1.99 ,418,13,7,,
JPN,8/11/2008,13430.91, 1.99 ,289,9,7,,
AUS,2/19/2008,5688.6, 2.00 ,165,6,7,,
FRA,9/15/2008,4168.97, 2.00 ,314,97,7,,
MEX,11/16/2007,29631.57, 2.00 ,99,167,7,,
ITA,6/10/2008,31343, 2.00 ,245,101,7,,
FRA,7/14/2008,4142.53, 2.00 ,269,97,7,,
BRA,6/17/2008,68438, 2.01 ,250,138,7,,
CHN,8/29/2008,2397.37, 2.01 ,303,13,7,,
MEX,7/31/2008,27501.02, 2.01 ,282,167,7,,
IND,6/29/2009,14785.74, 2.01 ,518,26,7,,
ITA,10/31/2007,40512, 2.01 ,87,101,7,,
FRA,11/4/2008,3691.09, 2.02 ,350,97,7,,
ITA,6/2/2009,20523.7, 2.02 ,499,101,7,,
FRA,9/22/2008,4223.51, 2.02 ,319,97,7,,
IND,5/7/2009,12116.94, 2.03 ,481,26,7,,
BRA,10/15/2007,62969, 2.03 ,75,138,7,,
IND,3/6/2009,8325.82, 2.03 ,437,26,7,,
CHN,12/10/2008,2079.12, 2.03 ,376,13,7,,
MEX,10/9/2008,20310.2, 2.03 ,332,167,7,,
MEX,7/31/2007,30659.66, 2.03 ,21,167,7,,
JPN,1/23/2008,12829.06, 2.04 ,146,9,7,,
CAN,5/20/2008,19.02, 2.04 ,230,153,7,,
FRA,10/31/2007,5847.95, 2.04 ,87,97,7,,
CAN,3/19/2009,11.48, 2.04 ,446,153,7,,
MEX,2/20/2009,18324.23, 2.05 ,427,167,7,,
AUS,9/4/2008,5050.9, 2.05 ,307,6,7,,
CAN,5/6/2009,13.44, 2.05 ,480,153,7,,
USA,9/8/2008,1267.79, 2.05 ,309,161,7,,
JPN,5/2/2008,14049.26, 2.05 ,218,9,7,,
IND,5/8/2008,17080.65, 2.05 ,222,26,7,,
JPN,1/24/2008,13092.78, 2.06 ,147,9,7,,
CHN,9/17/2007,5421.39, 2.06 ,55,13,7,,
BRA,9/25/2008,51828, 2.06 ,322,138,7,,
CHN,12/20/2007,5043.54, 2.06 ,123,13,7,,
DEU,4/22/2009,4594.42, 2.06 ,470,99,7,,
CHN,3/3/2008,4438.27, 2.06 ,174,13,7,,
JPN,1/17/2008,13783.45, 2.07 ,142,9,7,,
BRA,11/18/2008,34095, 2.07 ,360,138,7,,
FRA,6/2/2009,3378.04, 2.07 ,499,97,7,,
FRA,9/2/2008,4539.07, 2.07 ,305,97,7,,
MEX,7/24/2008,27644.75, 2.07 ,277,167,7,,
IND,3/3/2008,16677.88, 2.07 ,174,26,7,,
ITA,7/7/2008,28892, 2.07 ,264,101,7,,
JPN,1/5/2009,9043.12, 2.07 ,393,9,7,,
BRA,6/5/2008,71235, 2.08 ,242,138,7,,
BRA,4/24/2009,46772, 2.08 ,472,138,7,,
ITA,7/31/2007,40221, 2.08 ,21,101,7,,
USA,3/18/2009,794.35, 2.09 ,445,161,7,,
JPN,6/10/2009,9991.49, 2.09 ,505,9,7,,
ITA,7/25/2007,40503, 2.10 ,17,101,7,,
MEX,8/15/2008,27340.83, 2.10 ,293,167,7,,
CHN,2/19/2008,4664.29, 2.10 ,165,13,7,,
DEU,4/29/2009,4704.56, 2.11 ,475,99,7,,
MEX,10/31/2007,31458.67, 2.12 ,87,167,7,,
DEU,3/5/2008,6683.71, 2.12 ,176,99,7,,
MEX,11/20/2007,29050.52, 2.12 ,101,167,7,,
CAN,11/10/2008,12.5, 2.12 ,354,153,7,,
JPN,3/25/2008,12745.22, 2.12 ,190,9,7,,
USA,4/21/2009,850.08, 2.13 ,469,161,7,,
FRA,8/27/2007,5590.54, 2.13 ,40,97,7,,
FRA,2/27/2008,4968.82, 2.13 ,171,97,7,,
MEX,11/19/2008,18578.38, 2.13 ,361,167,7,,
IND,3/2/2009,8607.08, 2.13 ,433,26,7,,
CHN,4/20/2009,2557.46, 2.14 ,468,13,7,,
FRA,2/11/2009,3027.72, 2.14 ,420,97,7,,
CAN,11/8/2007,17.19, 2.14 ,93,153,7,,
USA,1/23/2008,1338.6, 2.14 ,146,161,7,,
USA,6/25/2009,920.26, 2.14 ,516,161,7,,
IND,10/11/2007,18814.07, 2.14 ,73,26,7,,
JPN,6/25/2009,9796.08, 2.15 ,516,9,7,,
CAN,4/28/2008,17.6, 2.15 ,214,153,7,,
CAN,6/23/2008,18.55, 2.15 ,254,153,7,,
CHN,10/15/2007,6030.09, 2.15 ,75,13,7,,
ITA,11/19/2008,19535, 2.15 ,361,101,7,,
FRA,6/10/2008,4761.08, 2.15 ,245,97,7,,
MEX,11/1/2007,30806.3, 2.15 ,88,167,7,,
IND,10/15/2008,10809.12, 2.15 ,336,26,7,,
AUS,2/8/2008,5723.9, 2.16 ,158,6,7,,
FRA,6/30/2008,4434.85, 2.16 ,259,97,7,,
ITA,8/18/2008,28867, 2.16 ,294,101,7,,
MEX,6/2/2009,25183.83, 2.16 ,499,167,7,,
USA,4/29/2009,873.64, 2.16 ,475,161,7,,
IND,1/23/2008,17594.07, 2.16 ,146,26,7,,
ITA,8/12/2008,29380, 2.16 ,290,101,7,,
ITA,6/25/2008,30009, 2.17 ,256,101,7,,
BRA,2/9/2009,42100, 2.17 ,418,138,7,,
CHN,5/8/2008,3656.84, 2.17 ,222,13,7,,
ITA,3/6/2009,12895, 2.17 ,437,101,7,,
ITA,5/16/2008,34384, 2.18 ,228,101,7,,
CAN,6/12/2009,14.09, 2.18 ,507,153,7,,
CAN,1/15/2008,16.41, 2.18 ,140,153,7,,
JPN,7/24/2008,13603.31, 2.18 ,277,9,7,,
FRA,9/16/2008,4087.4, 2.18 ,315,97,7,,
FRA,9/4/2007,5672.72, 2.18 ,46,97,7,,
CHN,12/19/2007,4941.78, 2.18 ,122,13,7,,
CAN,11/9/2007,16.83, 2.19 ,94,153,7,,
USA,8/29/2007,1463.76, 2.19 ,42,161,7,,
IND,5/30/2008,16415.57, 2.19 ,238,26,7,,
CHN,7/30/2007,4440.77, 2.20 ,20,13,7,,
FRA,1/28/2009,3076.01, 2.20 ,410,97,7,,
FRA,1/19/2009,2989.69, 2.20 ,403,97,7,,
CAN,1/8/2009,12.06, 2.20 ,396,153,7,,
FRA,8/8/2007,5749.29, 2.21 ,27,97,7,,
IND,6/18/2008,15422.31, 2.22 ,251,26,7,,
CHN,11/17/2008,2030.48, 2.22 ,359,13,7,,
DEU,5/19/2009,4959.62, 2.22 ,489,99,7,,
CAN,4/6/2009,11.97, 2.22 ,458,153,7,,
BRA,6/9/2008,69281, 2.22 ,244,138,7,,
IND,2/21/2008,17734.68, 2.22 ,167,26,7,,
DEU,9/8/2008,6263.74, 2.22 ,309,99,7,,
AUS,3/14/2008,5288.5, 2.23 ,183,6,7,,
DEU,12/30/2008,4810.2, 2.24 ,390,99,7,,
MEX,7/23/2007,32168.43, 2.24 ,15,167,7,,
CHN,10/20/2008,1974.01, 2.25 ,339,13,7,,
MEX,6/12/2009,25460.02, 2.25 ,507,167,7,,
IND,10/24/2008,8701.07, 2.25 ,343,26,7,,
ITA,2/9/2009,18663, 2.25 ,418,101,7,,
MEX,3/13/2008,29703.09, 2.25 ,182,167,7,,
IND,2/19/2009,9042.63, 2.26 ,426,26,7,,
CAN,7/8/2008,17.64, 2.26 ,265,153,7,,
MEX,1/15/2008,27961.85, 2.26 ,140,167,7,,
CHN,2/27/2008,4334.05, 2.26 ,171,13,7,,
MEX,9/19/2008,25701.03, 2.26 ,318,167,7,,
CAN,2/4/2008,16.25, 2.27 ,154,153,7,,
CAN,2/17/2009,10.83, 2.27 ,424,153,7,,
USA,4/16/2008,1364.71, 2.27 ,206,161,7,,
AUS,3/12/2008,5334.1, 2.27 ,181,6,7,,
AUS,4/7/2009,3648.5, 2.27 ,459,6,7,,
DEU,6/29/2009,4885.09, 2.27 ,518,99,7,,
CHN,2/4/2009,2107.75, 2.28 ,415,13,7,,
CAN,12/8/2008,11.22, 2.28 ,374,153,7,,
DEU,5/8/2009,4913.9, 2.29 ,482,99,7,,
AUS,1/25/2008,5886.3, 2.29 ,148,6,7,,
ITA,2/11/2009,18074, 2.29 ,420,101,7,,
AUS,8/18/2008,5043.5, 2.29 ,294,6,7,,
DEU,11/27/2008,4665.27, 2.30 ,367,99,7,,
DEU,3/16/2009,4044.54, 2.30 ,443,99,7,,
FRA,10/1/2008,4054.54, 2.30 ,326,97,7,,
CAN,3/4/2009,10.21, 2.30 ,435,153,7,,
AUS,7/2/2008,5211.6, 2.31 ,261,6,7,,
MEX,1/14/2008,28607.45, 2.31 ,139,167,7,,
IND,9/11/2008,14324.29, 2.31 ,312,26,7,,
BRA,5/20/2009,51245, 2.31 ,490,138,7,,
CAN,3/5/2008,16.81, 2.31 ,176,153,7,,
DEU,9/19/2007,7750.84, 2.32 ,57,99,7,,
BRA,3/23/2009,42439, 2.32 ,448,138,7,,
AUS,1/7/2009,3728.2, 2.32 ,395,6,7,,
AUS,1/4/2008,6385.4, 2.32 ,133,6,7,,
FRA,11/20/2007,5506.68, 2.33 ,101,97,7,,
FRA,6/5/2008,4907.06, 2.33 ,242,97,7,,
USA,3/26/2009,832.86, 2.33 ,451,161,7,,
CAN,2/28/2008,17.1, 2.33 ,172,153,7,,
USA,7/29/2008,1263.2, 2.34 ,280,161,7,,
MEX,5/12/2009,23696.49, 2.34 ,484,167,7,,
ITA,1/12/2009,19911, 2.34 ,398,101,7,,
MEX,9/8/2008,26232.56, 2.35 ,309,167,7,,
IND,1/14/2008,20728.05, 2.36 ,139,26,7,,
ITA,1/14/2008,37547, 2.36 ,139,101,7,,
IND,5/20/2009,14060.66, 2.36 ,490,26,7,,
IND,9/10/2008,14662.61, 2.36 ,311,26,7,,
FRA,12/19/2008,3225.9, 2.37 ,383,97,7,,
CAN,10/18/2007,17.31, 2.37 ,78,153,7,,
AUS,12/11/2008,3534.2, 2.37 ,377,6,7,,
AUS,6/11/2008,5561.9, 2.37 ,246,6,7,,
USA,3/4/2009,712.87, 2.38 ,435,161,7,,
JPN,11/29/2007,15513.74, 2.38 ,108,9,7,,
AUS,11/14/2008,3726, 2.38 ,358,6,7,,
MEX,4/24/2008,31746.23, 2.38 ,212,167,7,,
JPN,4/25/2008,13863.47, 2.38 ,213,9,7,,
ITA,11/11/2008,20709, 2.38 ,355,101,7,,
IND,5/25/2009,13913.22, 2.38 ,493,26,7,,
JPN,8/29/2008,13072.87, 2.39 ,303,9,7,,
IND,11/24/2008,8903.12, 2.39 ,364,26,7,,
USA,8/8/2008,1296.32, 2.39 ,288,161,7,,
USA,3/20/2008,1329.51, 2.39 ,187,161,7,,
DEU,3/31/2009,4084.76, 2.39 ,454,99,7,,
ITA,12/19/2008,19683, 2.40 ,383,101,7,,
FRA,9/19/2008,4324.87, 2.40 ,318,97,7,,
USA,5/8/2009,929.23, 2.41 ,482,161,7,,
BRA,9/5/2008,51940, 2.41 ,308,138,7,,
DEU,10/3/2008,5797.03, 2.41 ,328,99,7,,
JPN,9/27/2007,16832.22, 2.41 ,63,9,7,,
DEU,4/18/2008,6843.08, 2.41 ,208,99,7,,
USA,8/6/2007,1467.67, 2.42 ,25,161,7,,
MEX,1/16/2008,27343.57, 2.42 ,141,167,7,,
ITA,9/4/2008,28233, 2.42 ,307,101,7,,
DEU,5/18/2009,4851.96, 2.42 ,488,99,7,,
CAN,8/8/2007,16.5, 2.42 ,27,153,7,,
MEX,5/20/2009,24399.6, 2.43 ,490,167,7,,
AUS,11/7/2007,6728.1, 2.43 ,92,6,7,,
DEU,2/3/2009,4374.96, 2.43 ,414,99,7,,
IND,6/12/2009,15237.94, 2.44 ,507,26,7,,
MEX,8/2/2007,30394.81, 2.44 ,23,167,7,,
DEU,10/31/2008,4987.97, 2.44 ,348,99,7,,
USA,12/30/2008,890.64, 2.44 ,390,161,7,,
CHN,2/3/2009,2060.81, 2.44 ,414,13,7,,
ITA,9/6/2007,39435, 2.44 ,48,101,7,,
ITA,11/16/2007,38535, 2.45 ,99,101,7,,
CHN,10/11/2007,5913.23, 2.46 ,73,13,7,,
USA,8/17/2007,1445.94, 2.46 ,34,161,7,,
ITA,3/2/2009,14362, 2.46 ,433,101,7,,
MEX,8/13/2007,29607.2, 2.46 ,30,167,7,,
AUS,4/20/2009,3722.6, 2.46 ,468,6,7,,
MEX,11/18/2008,19036.23, 2.46 ,360,167,7,,
JPN,11/14/2007,15499.56, 2.47 ,97,9,7,,
JPN,3/19/2008,12260.44, 2.48 ,186,9,7,,
CHN,5/28/2008,3459.03, 2.48 ,236,13,7,,
FRA,5/12/2009,3231.1, 2.48 ,484,97,7,,
ITA,6/5/2008,32542, 2.48 ,242,101,7,,
ITA,9/4/2007,40324, 2.48 ,46,101,7,,
FRA,6/25/2008,4536.29, 2.49 ,256,97,7,,
CAN,1/16/2008,16.06, 2.49 ,141,153,7,,
ITA,10/27/2008,19092, 2.49 ,344,101,7,,
CHN,8/2/2007,4407.73, 2.49 ,23,13,7,,
AUS,11/6/2008,4106.5, 2.49 ,352,6,7,,
IND,12/22/2008,9928.35, 2.49 ,384,26,7,,
IND,10/18/2007,17998.39, 2.50 ,78,26,7,,
ITA,2/26/2009,15664, 2.50 ,431,101,7,,
IND,8/13/2008,15093.12, 2.51 ,291,26,7,,
USA,7/16/2008,1245.36, 2.51 ,271,161,7,,
DEU,2/26/2009,3942.62, 2.51 ,431,99,7,,
IND,1/19/2009,9329.57, 2.52 ,403,26,7,,
BRA,8/22/2008,55850, 2.52 ,298,138,7,,
CHN,3/19/2008,3761.6, 2.53 ,186,13,7,,
CHN,10/8/2007,5692.75, 2.53 ,70,13,7,,
IND,6/27/2008,13802.22, 2.53 ,258,26,7,,
AUS,9/17/2008,4769.7, 2.53 ,316,6,7,,
AUS,1/15/2008,6019.8, 2.54 ,140,6,7,,
BRA,1/10/2008,63515, 2.54 ,137,138,7,,
CHN,10/30/2008,1763.61, 2.55 ,347,13,7,,
CHN,7/24/2008,2910.29, 2.55 ,277,13,7,,
DEU,11/28/2007,7723.66, 2.55 ,107,99,7,,
FRA,7/9/2008,4339.66, 2.55 ,266,97,7,,
FRA,9/4/2008,4304.01, 2.56 ,307,97,7,,
BRA,6/30/2008,65018, 2.56 ,259,138,7,,
CAN,3/14/2008,16.42, 2.56 ,183,153,7,,
IND,12/24/2008,9568.72, 2.57 ,386,26,7,,
JPN,8/31/2007,16569.09, 2.57 ,44,9,7,,
JPN,1/16/2009,8230.15, 2.58 ,402,9,7,,
CHN,12/5/2007,5042.65, 2.58 ,112,13,7,,
USA,10/30/2008,954.09, 2.58 ,347,161,7,,
ITA,9/16/2008,26589, 2.58 ,315,101,7,,
USA,6/1/2009,942.87, 2.58 ,498,161,7,,
USA,12/3/2008,870.74, 2.58 ,371,161,7,,
DEU,11/7/2008,4938.46, 2.59 ,353,99,7,,
CHN,10/30/2007,5897.19, 2.60 ,86,13,7,,
CHN,12/24/2007,5234.26, 2.60 ,125,13,7,,
IND,2/19/2008,18075.66, 2.60 ,165,26,7,,
MEX,8/8/2007,30661.87, 2.60 ,27,167,7,,
ITA,7/14/2008,27748, 2.60 ,269,101,7,,
CAN,2/9/2009,11.81, 2.61 ,418,153,7,,
CAN,2/19/2009,10.6, 2.61 ,426,153,7,,
JPN,8/23/2007,16316.32, 2.61 ,38,9,7,,
BRA,2/19/2009,39730, 2.62 ,426,138,7,,
FRA,8/12/2008,4518.48, 2.62 ,290,97,7,,
BRA,3/5/2008,64629, 2.63 ,176,138,7,,
ITA,12/11/2008,19678, 2.63 ,377,101,7,,
USA,5/26/2009,910.33, 2.63 ,494,161,7,,
JPN,8/6/2008,13254.89, 2.63 ,286,9,7,,
CHN,9/28/2007,5552.3, 2.64 ,64,13,7,,
BRA,8/15/2007,49285, 2.64 ,32,138,7,,
DEU,3/23/2009,4176.37, 2.65 ,448,99,7,,
MEX,3/4/2009,17824.96, 2.65 ,435,167,7,,
AUS,6/6/2008,5691.2, 2.65 ,243,6,7,,
JPN,2/25/2009,7461.22, 2.65 ,430,9,7,,
CAN,6/30/2008,18.19, 2.65 ,259,153,7,,
DEU,8/5/2008,6518.7, 2.66 ,285,99,7,,
FRA,5/20/2009,3303.37, 2.67 ,490,97,7,,
ITA,1/8/2009,20630, 2.67 ,396,101,7,,
ITA,1/30/2009,17934, 2.67 ,412,101,7,,
FRA,8/18/2008,4448.84, 2.68 ,294,97,7,,
CAN,1/14/2008,16.85, 2.68 ,139,153,7,,
MEX,8/14/2007,28895.73, 2.68 ,31,167,7,,
JPN,2/4/2008,13859.7, 2.69 ,154,9,7,,
USA,2/6/2009,868.6, 2.69 ,417,161,7,,
BRA,6/2/2008,71897, 2.69 ,239,138,7,,
DEU,2/4/2009,4492.79, 2.69 ,415,99,7,,
IND,12/16/2008,9976.98, 2.69 ,380,26,7,,
CHN,7/9/2007,3883.22, 2.69 ,5,13,7,,
JPN,11/21/2008,7910.79, 2.70 ,363,9,7,,
FRA,9/6/2007,5576.62, 2.70 ,48,97,7,,
CHN,7/25/2007,4323.97, 2.70 ,17,13,7,,
DEU,10/14/2008,5199.19, 2.70 ,335,99,7,,
CHN,4/10/2009,2444.23, 2.70 ,462,13,7,,
CAN,6/16/2009,13.67, 2.70 ,509,153,7,,
CAN,9/3/2008,16.67, 2.71 ,306,153,7,,
JPN,11/14/2008,8462.39, 2.72 ,358,9,7,,
ITA,8/9/2007,40056, 2.72 ,28,101,7,,
JPN,6/16/2008,14354.37, 2.72 ,249,9,7,,
FRA,12/12/2007,5743.32, 2.73 ,117,97,7,,
CAN,5/20/2009,13.56, 2.73 ,490,153,7,,
JPN,2/4/2009,8038.94, 2.73 ,415,9,7,,
CHN,5/14/2008,3657.43, 2.73 ,226,13,7,,
MEX,1/9/2009,21741.29, 2.74 ,397,167,7,,
DEU,6/24/2009,4836.01, 2.74 ,515,99,7,,
ITA,7/10/2008,28437, 2.75 ,267,101,7,,
BRA,12/12/2008,39374, 2.75 ,378,138,7,,
AUS,11/25/2008,3575.4, 2.75 ,365,6,7,,
MEX,11/14/2008,19562.14, 2.76 ,358,167,7,,
BRA,3/4/2009,38402, 2.76 ,435,138,7,,
BRA,8/27/2007,53078, 2.77 ,40,138,7,,
CHN,4/29/2009,2468.19, 2.78 ,475,13,7,,
JPN,10/17/2008,8693.82, 2.78 ,338,9,7,,
JPN,5/19/2009,9290.29, 2.78 ,489,9,7,,
MEX,6/15/2009,24899.69, 2.79 ,508,167,7,,
DEU,5/4/2009,4902.45, 2.79 ,478,99,7,,
ITA,9/15/2008,27333, 2.80 ,314,101,7,,
AUS,10/23/2008,3939.3, 2.81 ,342,6,7,,
CHN,10/28/2008,1771.82, 2.81 ,345,13,7,,
CAN,7/23/2008,17.18, 2.81 ,276,153,7,,
MEX,12/10/2007,31182.75, 2.82 ,115,167,7,,
CHN,10/29/2007,5748, 2.83 ,85,13,7,,
CAN,11/5/2008,12.69, 2.84 ,351,153,7,,
DEU,4/1/2008,6720.33, 2.84 ,195,99,7,,
JPN,2/21/2008,13688.28, 2.84 ,167,9,7,,
AUS,7/26/2007,6301.4, 2.84 ,18,6,7,,
CHN,4/13/2009,2513.7, 2.84 ,463,13,7,,
CAN,12/3/2008,10.81, 2.85 ,371,153,7,,
FRA,7/25/2007,5837.11, 2.86 ,17,97,7,,
USA,11/28/2007,1469.02, 2.86 ,107,161,7,,
IND,11/28/2008,9092.72, 2.86 ,368,26,7,,
IND,9/4/2008,14899.1, 2.87 ,307,26,7,,
MEX,11/6/2007,30430.5, 2.87 ,91,167,7,,
USA,8/5/2008,1284.88, 2.87 ,285,161,7,,
USA,4/2/2009,834.38, 2.87 ,456,161,7,,
BRA,5/6/2009,51499, 2.88 ,480,138,7,,
FRA,12/11/2008,3306.13, 2.88 ,377,97,7,,
MEX,10/20/2008,20786.21, 2.89 ,339,167,7,,
USA,11/7/2008,930.99, 2.89 ,353,161,7,,
IND,6/3/2008,15962.56, 2.89 ,240,26,7,,
IND,2/5/2008,18663.16, 2.89 ,155,26,7,,
BRA,11/19/2007,62336, 2.90 ,100,138,7,,
CAN,7/14/2008,17.38, 2.90 ,269,153,7,,
BRA,4/28/2008,65678, 2.90 ,214,138,7,,
AUS,2/27/2009,3296.9, 2.91 ,432,6,8,,
FRA,1/14/2008,5403.51, 2.91 ,139,97,8,,
USA,11/13/2007,1481.05, 2.91 ,96,161,8,,
MEX,12/31/2007,29536.83, 2.92 ,130,167,8,,
USA,9/18/2007,1519.78, 2.92 ,56,161,8,,
JPN,4/11/2008,13323.73, 2.92 ,203,9,8,,
CAN,6/2/2009,14.08, 2.92 ,499,153,8,,
BRA,6/12/2009,53558, 2.93 ,507,138,8,,
ITA,9/3/2008,29061, 2.93 ,306,101,8,,
CHN,5/21/2008,3544.19, 2.93 ,231,13,8,,
BRA,9/19/2008,53055, 2.94 ,318,138,8,,
CHN,4/3/2008,3446.24, 2.94 ,197,13,8,,
IND,12/4/2008,9229.75, 2.95 ,372,26,8,,
CHN,2/16/2009,2389.39, 2.96 ,423,13,8,,
MEX,11/23/2007,28710.87, 2.97 ,104,167,8,,
DEU,2/6/2009,4644.63, 2.97 ,417,99,8,,
CAN,7/23/2007,17.31, 2.97 ,15,153,8,,
AUS,2/29/2008,5674.7, 2.98 ,173,6,8,,
JPN,7/22/2008,13184.96, 2.98 ,275,9,8,,
ITA,6/16/2009,19589.6, 2.98 ,509,101,8,,
BRA,6/25/2008,65853, 2.98 ,256,138,8,,
IND,6/5/2009,15103.55, 2.98 ,502,26,8,,
JPN,1/29/2008,13478.86, 2.99 ,150,9,8,,
JPN,4/1/2009,8351.91, 2.99 ,455,9,8,,
CHN,7/21/2008,2861.42, 2.99 ,274,13,8,,
BRA,8/13/2007,52434, 2.99 ,30,138,8,,
ITA,11/18/2008,20119, 2.99 ,360,101,8,,
BRA,12/12/2007,64742, 2.99 ,117,138,8,,
AUS,1/18/2008,5799.4, 2.99 ,143,6,8,,
IND,2/16/2009,9305.45, 2.99 ,423,26,8,,
IND,6/16/2009,14957.91, 3.00 ,509,26,8,,
MEX,4/17/2009,22234.84, 3.00 ,467,167,8,,
DEU,4/24/2009,4674.32, 3.00 ,472,99,8,,
CHN,1/6/2009,1937.15, 3.00 ,394,13,8,,
JPN,8/20/2007,15732.48, 3.00 ,35,9,8,,
CHN,6/20/2008,2831.74, 3.01 ,253,13,8,,
CHN,3/17/2009,2218.33, 3.02 ,444,13,8,,
CAN,1/6/2009,12.27, 3.02 ,394,153,8,,
FRA,2/16/2009,2962.22, 3.03 ,423,97,8,,
BRA,4/17/2009,45778, 3.03 ,467,138,8,,
JPN,5/29/2008,14124.47, 3.03 ,237,9,8,,
IND,3/4/2009,8446.49, 3.03 ,435,26,8,,
AUS,3/6/2008,5531.9, 3.04 ,177,6,8,,
USA,5/18/2009,909.71, 3.04 ,488,161,8,,
BRA,1/3/2008,62892, 3.04 ,132,138,8,,
IND,8/20/2008,14678.23, 3.05 ,296,26,8,,
BRA,1/16/2008,58777, 3.05 ,141,138,8,,
CHN,11/14/2008,1986.44, 3.05 ,358,13,8,,
DEU,4/9/2009,4491.12, 3.06 ,461,99,8,,
BRA,6/19/2008,66590, 3.06 ,252,138,8,,
CHN,3/26/2009,2361.7, 3.06 ,451,13,8,,
JPN,2/25/2008,13914.57, 3.07 ,169,9,8,,
AUS,2/5/2008,5852.1, 3.07 ,155,6,8,,
IND,4/15/2009,11284.73, 3.08 ,465,26,8,,
BRA,3/27/2009,41907, 3.08 ,452,138,8,,
CAN,11/14/2008,11.68, 3.09 ,358,153,8,,
BRA,7/2/2008,61106, 3.09 ,261,138,8,,
AUS,1/19/2009,3531, 3.09 ,403,6,8,,
ITA,6/12/2009,20384.2, 3.10 ,507,101,8,,
AUS,6/22/2009,3910.8, 3.11 ,513,6,8,,
MEX,1/28/2009,20145.22, 3.11 ,410,167,8,,
BRA,3/7/2008,61868, 3.12 ,178,138,8,,
DEU,12/2/2008,4531.79, 3.12 ,370,99,8,,
AUS,8/14/2007,5982.5, 3.12 ,31,6,8,,
IND,9/22/2008,13994.96, 3.13 ,319,26,8,,
IND,8/20/2007,14427.55, 3.13 ,35,26,8,,
FRA,6/19/2009,3221.27, 3.14 ,512,97,8,,
CHN,1/23/2008,4703.05, 3.14 ,146,13,8,,
BRA,12/22/2008,37619, 3.15 ,384,138,8,,
JPN,12/10/2008,8660.24, 3.15 ,376,9,8,,
CHN,11/5/2008,1760.61, 3.16 ,351,13,8,,
USA,1/2/2009,931.8, 3.16 ,392,161,8,,
FRA,11/11/2008,3336.41, 3.17 ,355,97,8,,
AUS,7/24/2008,5188.4, 3.17 ,277,6,8,,
JPN,3/17/2009,7949.13, 3.18 ,444,9,8,,
IND,11/11/2008,9839.69, 3.18 ,355,26,8,,
MEX,10/18/2007,32836.12, 3.18 ,78,167,8,,
AUS,10/21/2008,4251.4, 3.19 ,340,6,8,,
ITA,11/20/2008,19124, 3.19 ,362,101,8,,
IND,4/3/2008,15832.55, 3.19 ,197,26,8,,
BRA,10/2/2007,62017, 3.19 ,66,138,8,,
FRA,7/10/2008,4231.56, 3.19 ,267,97,8,,
CAN,8/29/2008,17.44, 3.20 ,303,153,8,,
CAN,12/17/2008,11.3, 3.20 ,381,153,8,,
USA,3/17/2009,778.12, 3.21 ,444,161,8,,
AUS,3/19/2008,5349.2, 3.22 ,186,6,8,,
BRA,11/23/2007,60971, 3.22 ,104,138,8,,
ITA,5/20/2009,20525, 3.23 ,490,101,8,,
CAN,4/17/2009,12.46, 3.23 ,467,153,8,,
FRA,8/9/2007,5624.78, 3.23 ,28,97,8,,
CHN,2/13/2009,2320.79, 3.23 ,422,13,8,,
MEX,8/27/2007,30275.84, 3.24 ,40,167,8,,
IND,10/7/2008,11695.24, 3.24 ,330,26,8,,
BRA,7/16/2008,62056, 3.24 ,271,138,8,,
DEU,3/25/2008,6524.71, 3.24 ,190,99,8,,
ITA,2/4/2008,34767, 3.24 ,154,101,8,,
BRA,7/31/2008,59505, 3.25 ,282,138,8,,
IND,1/9/2009,9406.47, 3.25 ,397,26,8,,
BRA,2/28/2008,65555, 3.25 ,172,138,8,,
CHN,1/5/2009,1880.72, 3.29 ,393,13,8,,
BRA,3/14/2008,61991, 3.30 ,183,138,8,,
BRA,8/14/2007,50912, 3.30 ,31,138,8,,
IND,2/27/2009,8891.61, 3.31 ,432,26,8,,
AUS,7/31/2007,6187.5, 3.31 ,21,6,8,,
